ID,Source,RA_ICRS,DE_ICRS,BP_RP,Gmag,Rad,BPmag,RPmag
26311,539047365205648128,11.4125564129,74.98796866670999,0.11242800000000042,5.630169,2.9562,5.658755,5.546327
78192,629607506553221888,150.70388365468,21.94923477831,-0.2568950000000001,5.631001,5.4217,5.532959,5.789854
19619,244600281592631552,56.49705635101,45.68181626158,-0.07650000000000023,5.631493,4.8187,5.592127,5.668627
28453,712988829111292672,133.14422878801,32.47422948872,0.28913800000000034,5.632745,2.5925,5.731309,5.442171
34267,1435825026095907072,261.42222965816,60.04850388296,0.054043999999999315,5.633265,2.7102,5.642384,5.5883400000000005
163,69812945346809600,56.290682910440005,24.83905700412,-0.08046599999999948,5.640408,3.1379,5.6003620000000005,5.680828
82327,1808075236135604736,300.87508656395,16.03121591396,-0.11365100000000083,5.640601,4.4286,5.586789,5.70044
93327,3095347406555949568,120.30777111064,4.87991999222,0.014213999999999949,5.643054,2.6289,5.636182,5.621968
62308,2084032554258818944,306.75991741942,49.38361485993,0.4460230000000003,5.645087,1.668,5.801251000000001,5.355228
81496,2954283191455209728,101.66251230764,-10.10735699262,-0.03252200000000016,5.647234,4.6008,5.621451,5.653973000000001
81377,1735906350890358144,311.95142440772,6.0081501709300005,0.02675099999999997,5.649290000000001,3.8487,5.582459,5.555708
27680,610549499710989440,134.39694251511003,15.58137728731,0.2850089999999996,5.650792,1.8028,5.746092,5.461083
8667,257475386655383552,70.35083089345001,48.30067878523,-0.010303999999999647,5.653789,2.6098,5.641185,5.651489
103,57111696260204800,55.57896969854,19.70019726094,0.021245999999999654,5.656581,4.275,5.648130999999999,5.626885
1315,145391484855481344,67.00372585557,21.6197156716,0.373621,5.657322,2.023,5.787465,5.413844
11332,587210372546203904,140.8730722166,7.7135733528,2.6557119999999994,5.661678,123.1661,7.11009,4.454378
5873,379242524156416384,5.73906269136,38.75429286669,2.4900790000000015,5.662571,109.1948,6.995382000000001,4.505303
81063,1561439694084279552,206.64842814289,54.43265768882,-0.03652300000000075,5.67088,2.2415,5.648845,5.685368
39447,105599987245304192,30.91456196685,25.935532384770003,0.7231059999999996,5.676262,3.0513,5.860846,5.13774
39640,106051542927008128,33.942746686940005,25.78264869992,0.5947719999999999,5.679015,2.0539,5.901092,5.30632
89781,1893599923453399040,331.39462936573,28.96393666205,-0.06447600000000087,5.679202,2.3782,5.643758999999999,5.708235
89912,1908368597999299840,338.9678338959,39.63430712685,-0.2281209999999998,5.679723,5.9031,5.596197,5.824318
86767,172817599818083712,66.15632281288,33.95940085366,0.5646370000000003,5.681193,2.0572,5.886461,5.321823999999999
28769,358011366943014016,28.0391745508,50.79266351905,-0.07536899999999935,5.683458,3.7266,5.64539,5.720758999999999
29019,873009384892137344,111.13945685003,27.63792298993,0.4887390000000007,5.692213,2.9593,5.867918,5.379179
80721,1384384649468452224,238.87732474792003,42.56626439483,-0.11437700000000017,5.698397,3.6685,5.647822,5.762199
43473,1953588728112369408,325.85707942173,38.28357213368,-0.018356000000000705,5.704111,2.1719,5.684702,5.703058
919,124947303086584320,52.08640141552,33.80729942499,0.07439699999999938,5.704680000000001,3.0095,5.72058,5.646183000000001
21822,493226386350323712,56.50486707641,67.20109687138,0.46982800000000147,5.708734,2.3146,5.876791000000001,5.406962999999999
79381,976346160595410304,112.21449530386002,48.18373511538,-0.12147599999999947,5.711954,3.9385,5.638098,5.759574
90704,1962740066469924096,330.73595613676,44.64971783283,-0.012889999999999624,5.712503,3.6565,5.554928,5.567818
34835,1704421629268883456,240.8802750815,76.7940335885,0.09238399999999913,5.713057,4.9364,5.733871,5.641487000000001
89948,1915667396702502400,343.93554750397004,36.35139360563,-0.03846799999999995,5.718545,4.7009,5.680452,5.71892
88137,1852355455594429440,317.16216732481,30.20554376623,-0.11613300000000049,5.718819,2.63,5.655773,5.771906
32925,1053660244847204864,154.5075028864,65.10831235578,0.21495599999999992,5.720902,2.5387,5.789047,5.574091
18091,218804811091303936,57.97384622535,34.35909872011,0.0005899999999998684,5.727925,8.6273,5.711457,5.710867
1684,157860462109271808,70.33252610996,28.6148577705,0.0021729999999999805,5.728745,2.4837,5.720106,5.717933
32824,1023758545093682304,136.00163971472,54.2838939476,0.044647000000000325,5.731674,2.7651,5.736171,5.691523999999999
8993,260882262095073920,74.02944308941,52.86980380345,0.1528539999999996,5.731692,4.7496,5.776235,5.623381
29205,883371800947871360,107.84601815041,26.85644205828,0.1824710000000005,5.732291,3.5967,5.785986,5.603515
44066,454385485266854016,40.76209686242,55.10592188826,-0.1483439999999998,5.736586,2.5239,5.673814,5.822158
34238,1428733073017472000,246.10566458906,55.20518903906999,0.009535000000000515,5.736858,3.1551,5.729568,5.720033
34183,1416872022613598464,265.99667548771,53.80163166547,0.05179100000000059,5.737591,3.8367,5.742497,5.690706
